window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	107	wagon	clean_synonym	True	False	False	False	transport			Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a type of transport, a simple and practical means of carrying
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	tram	clean_synonym	True	False	False	False	transportation			Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a ________. A. type of public transportation B
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	subway	other	False	False	True	False				Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	...   Subway is best described as a system of underground
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	helicopter	mixed_synonym	False	False	False	False	machine		machine	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a machine that can take off and land vertically, and it
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	tractor	wrong_synonym	False	False	False	False			device	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a mechanical device used for... (continuing the sentence).
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	rocket	other	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a. Okay, let's try to figure out how to
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	canoe	clean_synonym	True	False	False	False	transport			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a... a. means of transport. b. means of
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	ferry	generic_only	False	False	True	False				Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a type of...?   Ferry is best described as
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	jeep	generic_only	False	False	True	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a type of four-wheeled...?   Jeep
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	ambulance	other	False	False	False	False				Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a mobile medical facility that provides emergency medical care to patients in
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	cart	mixed_synonym	False	False	False	False	carry		designed to	Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	... a flat, wheeled platform designed to carry goods or
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	sled	wrong_synonym	False	False	False	False			device	Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	: A. a device that moves on ice, B.
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	109	wagon	other	False	False	False	False				Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a large, open cart, typically drawn by animals, used
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	tram	generic_only	False	False	False	False				Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a type of ______ that operates on rails, is typically powered
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	subway	clean_synonym	True	False	False	False	transportation			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a system of transportation that operates underground, connecting different parts of
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	helicopter	generic_only	False	False	False	False				Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a type of __________ that uses a rotating blade to lift
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	tractor	wrong_synonym	False	False	False	False			device,used to	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	 a mechanical device used to pull or push heavy loads, often
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	rocket	mixed_synonym	False	False	False	False	machine,move through		machine	Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a. a machine that uses fuel to move through the air
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	canoe	clean_synonym	True	False	False	False	transport			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	: A means of transport that is used for moving across water
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	ferry	clean_synonym	True	False	False	False	transport			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	 a means of transport that crosses a body of water from one
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	jeep	clean_synonym	True	False	False	False	car			Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a versatile, four-wheel drive car. It is commonly used
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	ambulance	other	False	False	False	False				Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a service that provides immediate medical care to individuals in need,
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	cart	other	False	False	False	False				Define cart without using these words: vehicle, vehicles, tool, tools. Cart is best described as	 a flat, wheeled platform used for transporting goods or people
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	sled	generic_only	False	False	True	False				Define sled without using these words: vehicle, vehicles, tool, tools. Sled is best described as	 a?  Sled is best described as a type of ice
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	113	wagon	label_violation	False	True	False	False		vehicle		Define wagon without using these words: vehicle, vehicles, tool, tools. Wagon is best described as	 a large, open-topped vehicle used for transporting goods or
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	tram	generic_only	False	False	False	False				Define tram without using these words: vehicle, vehicles, tool, tools. Tram is best described as	 a system of... a type of... a way of...
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	subway	clean_synonym	True	False	False	False	train			Define subway without using these words: vehicle, vehicles, tool, tools. Subway is best described as	 a system of tunnels. The system has train tracks, and
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	helicopter	mixed_synonym	False	False	False	False	machine		machine	Define helicopter without using these words: vehicle, vehicles, tool, tools. Helicopter is best described as	 a machine with one or more rotors that generates lift and
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	tractor	mixed_synonym	False	False	False	False	machine		machine	Define tractor without using these words: vehicle, vehicles, tool, tools. Tractor is best described as	: A large, heavy machine used for farming and construction,
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	rocket	generic_only	False	False	False	False				Define rocket without using these words: vehicle, vehicles, tool, tools. Rocket is best described as	 a type of  Okay, so I need to define a
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	canoe	clean_synonym	True	False	False	False	boat			Define canoe without using these words: vehicle, vehicles, tool, tools. Canoe is best described as	 a narrow, hollowed-out boat used for paddling on
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	ferry	clean_synonym	True	False	False	False	transport			Define ferry without using these words: vehicle, vehicles, tool, tools. Ferry is best described as	: A) a means of transport that carries people or goods
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	jeep	generic_only	False	False	False	False				Define jeep without using these words: vehicle, vehicles, tool, tools. Jeep is best described as	 a type of what? Also, a common misconception is that
10-12-14	vehicle_tool	forbidden_definition	top_p	residual_parallel	127	ambulance	clean_synonym	True	False	False	False	transportation			Define ambulance without using these words: vehicle, vehicles, tool, tools. Ambulance is best described as	 a mobile medical facility that provides emergency care and transportation for patients
