combo	layers	pair	scaffold	mode	component	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	generated_suffix
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	subway	other	False	False	True	False				 a means of ___________.  A subway is commonly used
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	helicopter	synonym_with_label_violation	False	True	False	False	travel	vehicles		 a (blank) for people to travel without vehicles.  The
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	tractor	other	False	False	False	False				 a [________] by farmers in the United States. The
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	rocket	other	False	False	False	False				 a __ because it can be placed in orbit without needing to
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	canoe	other	False	False	False	False				 _______ in rivers. The words I cannot use are '
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	ferry	other	False	False	True	False				 a ___________.  A ferry is commonly used as a
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	jeep	other	False	False	False	False				 a/an ___ in some parts of the world.  Alright,
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	ambulance	label_violation	False	True	False	False		vehicle		 an emergency service. Which type of vehicle is it?  A
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	cart	other	False	False	True	False				 a ______ in many places. A cart is commonly used as
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	sled	other	False	False	True	False				 a _______ for skiing. A sled is commonly used as
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	101	wagon	other	False	False	True	False				 a _______.  A wagon is commonly used as a cart
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	tram	other	False	False	True	False				 a ___ in many cities.  A tram is commonly used as
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	subway	clean_synonym	True	False	False	False	transportation			 a... [fill in the blank] transportation system.  A
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	helicopter	other	False	False	False	False				 a/an _______ in many places. The answer should be
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	tractor	other	False	False	True	False				 a _______ in fields. A tractor is commonly used as
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	rocket	other	False	False	True	False				 a _______ to send goods into space.  A rocket is
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	canoe	other	False	False	False	False				 a _______ because people can easily paddle it.  The word
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	ferry	other	False	False	True	False				 a _____.  A ferry is commonly used as a ___.  
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	jeep	other	False	False	False	False				 a _______ in deserts. The sentence must not use
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	ambulance	other	False	False	True	False				 a ___________.  A ambulance is commonly used as a
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	cart	generic_only	False	False	False	False				 a _______ when things cannot be carried by walking.  The
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	sled	clean_synonym	True	False	False	False	transportation			 a means of transportation in this type of environment. The __
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	103	wagon	other	False	False	True	False				 a _______.  A wagon is commonly used as a ______
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	tram	other	False	False	False	False				 a ______ in most cities. The answer is either 'means
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	subway	clean_synonym	True	False	True	False	transportation			 a means of public transportation in [ ].  The subway is
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	helicopter	clean_synonym	True	False	False	False	transport			 a means to transport people and goods. It has a capacity
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	tractor	other	False	False	True	False				 a —— to till the ——. A tractor is
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	rocket	generic_only	False	False	True	False				 a _______ to send things into space.  A rocket is
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	canoe	other	False	False	False	False				 a _______.  Okay, so I need to fill in
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	ferry	clean_synonym	True	False	False	False	transportation			 a means of transportation in _____.  The sentence should be filled
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	jeep	clean_synonym	True	False	False	False	transportation			 the... of transportation. Please explain the meaning.  The sentence
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	ambulance	other	False	False	False	False				 a(n) _______ in emergency situations. The sentence could
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	cart	other	False	False	True	False				 a **_________ for transporting materials. </think>  A cart
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	sled	clean_synonym	True	False	False	False	transport			 a/an _______ because it allows the transport of heavy loads
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	107	wagon	other	False	False	True	False				 a _________. A wagon is commonly used as a [
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	tram	clean_synonym	True	False	False	False	transport			 a transport ____ in Paris. The sentence must be 1
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	subway	other	False	False	True	False				 a _______ by people in cities.  A subway is commonly
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	helicopter	clean_synonym	True	False	False	False	transportation			 a means of transportation in this country. Please provide a clear
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	tractor	other	False	False	False	False				 a(n) _______ for mowing the lawn. I
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	rocket	other	False	False	False	False				 a means of ____ in space exploration. The sentence requires a
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	canoe	clean_synonym	True	False	True	False	transportation			 a ______ for transportation. A canoe is commonly used as a
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	ferry	other	False	False	False	False				 a _______ for people to get around the city.  A
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	jeep	other	False	False	True	False				 a _______ for exploring vast areas. A jeep is commonly
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	ambulance	other	False	False	True	False				 a _______.  A ambulance is commonly used as a ______
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	cart	other	False	False	True	False				--.  A cart is commonly used as a ____.   
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	sled	other	False	False	False	False				 [________] when pulling something.  The blank needs to be
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	109	wagon	other	False	False	True	False				 a ____. A wagon is commonly used as a ____.  
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	tram	other	False	False	True	False				 a _______.  A tram is commonly used as a ____
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	subway	other	False	False	True	False				 a means of______ in many cities.  A subway is
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	helicopter	other	False	False	False	False				 a/an ___ because it can ___ the highest altitudes.
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	tractor	other	False	False	False	False				 a {adjective} for farming. I have seen tr
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	rocket	other	False	False	True	False				 a... to launch satellites into orbit.  A rocket is commonly
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	canoe	clean_synonym	True	False	True	False	transportation			  A canoe is commonly used as a means of transportation.  
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	ferry	clean_synonym	True	False	False	False	transportation			 a means of transportation. So, what do ferries typically
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	jeep	other	False	False	False	False				 a [adjective] in regions where [adjectives]
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	ambulance	other	False	False	False	False				 a {something} in emergency situations. Please provide the correct
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	cart	other	False	False	True	False				 a _________ in many industries.  A cart is commonly used
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	sled	other	False	False	True	False				 a A sled is commonly used as a [blank].  
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	113	wagon	other	False	False	True	False				 a ____。 A wagon is commonly used as a ____.  
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	127	tram	clean_synonym	True	False	False	False	transportation			 a form of public transportation. It is familiar to everyone in
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	127	subway	other	False	False	True	False				 a __ __ because it is ___. Also, the subway
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	127	helicopter	wrong_synonym	False	False	True	False			designed to	 a __________. The helicopter is designed to __________ the
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	127	tractor	other	False	False	True	False				 a ___________. A tractor is commonly used as a
L16	16	vehicle_tool	forbidden_sentence_completion	temperature	residual_full	127	rocket	other	False	False	True	False				 a ___ to ___ something in space.  A rocket is commonly
